O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
19-1020.01	3.A.2	On-Site or In-Plant Training	PT	6	1.37	19	3.05	.01	61.51	Y	3/2003	Incumbent
19-1020.01	3.A.2	On-Site or In-Plant Training	PT	7	21.58	19	12.76	5.35	57.28	N	3/2003	Incumbent
19-1020.01	3.A.2	On-Site or In-Plant Training	PT	8	.17	19	.98	0	99.63	Y	3/2003	Incumbent
19-1020.01	3.A.2	On-Site or In-Plant Training	PT	9	0	19	0	n/a	n/a	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	1	.5	19	1.74	0	89.37	Y	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	2	2.79	19	4.49	.09	48.35	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	3	0	19	0	n/a	n/a	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	4	24.32	19	13.42	6.49	59.78	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	5	25.85	19	13.76	7.16	61.16	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	6	26.04	19	13.8	7.25	61.33	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	7	20.51	19	12.48	4.92	56.29	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	8	0	19	0	n/a	n/a	N	3/2003	Incumbent
19-1020.01	3.A.3	On-the-Job Training	OJ	9	0	19	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	1	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	2	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	3	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	4	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	5	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	6	100	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	7	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	8	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	9	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	10	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	11	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	2.D.1	Required Level of Education	RL	12	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	1	26.39	16	15.26	6.3	65.66	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	2	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	3	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	4	9.45	16	9.44	.98	52.29	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	5	2.95	16	5.09	.07	57.52	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	6	10.45	16	9.93	1.2	52.86	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	7	25.8	16	15.12	6.07	65.18	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	8	11.75	16	10.54	1.5	53.73	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	9	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	10	4.44	16	6.35	.19	53.06	N	3/2003	Incumbent
19-1032.00	3.A.1	Related Work Experience	RW	11	8.78	16	9.09	.85	51.97	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	1	18.58	16	13.13	3.47	59.19	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	2	10.45	16	9.93	1.2	52.86	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	3	19.56	16	13.43	3.79	60.01	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	4	15	16	11.87	2.37	56.23	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	5	24.34	16	14.76	5.5	63.98	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	6	3.3	16	5.41	.09	56	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	7	8.78	16	9.09	.85	51.97	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	8	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.2	On-Site or In-Plant Training	PT	9	0	16	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	1	0	15	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	2	15.5	15	12.5	2.32	58.69	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	3	6.76	15	8.23	.44	54.37	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	4	11.45	15	10.78	1.3	55.85	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	5	37.63	15	17.86	10.55	75.53	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	6	28.65	15	16.32	6.76	69	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	7	0	15	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	8	0	15	0	n/a	n/a	N	3/2003	Incumbent
19-1032.00	3.A.3	On-the-Job Training	OJ	9	0	15	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	1	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	2	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	3	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	4	36.38	17	16.51	11.2	72.17	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	5	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	6	10.88	17	9.81	1.41	51.02	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	7	9.13	17	8.97	1	49.85	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	8	43.61	17	17.26	14.87	77.4	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	9	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	10	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	11	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	2.D.1	Required Level of Education	RL	12	0	17	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	1	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	2	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	3	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	4	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	5	18.89	18	12.39	4.06	56.19	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	6	3.35	18	5.11	.12	49.31	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	7	28.86	18	14.79	8.15	64.98	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	8	30.83	18	15.15	9.05	66.62	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	9	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	10	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.1	Related Work Experience	RW	11	18.08	18	12.14	3.76	55.45	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	1	9.03	18	8.64	1.07	47.74	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	2	20.79	18	12.93	4.77	57.91	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	3	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	4	4.03	18	5.65	.19	47.82	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	5	39.01	18	16.3	13.09	73.08	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	6	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	7	9.07	18	8.66	1.08	47.76	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	8	18.08	18	12.14	3.76	55.45	N	3/2003	Incumbent
19-3051.00	3.A.2	On-Site or In-Plant Training	PT	9	0	18	0	n/a	n/a	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	1	3.14	18	4.94	.1	49.97	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	2	19.06	18	12.44	4.12	56.35	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	3	25.78	18	14.16	6.79	62.34	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	4	3.94	18	5.58	.18	47.96	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	5	2.25	18	4.13	.04	54.56	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	6	18.68	18	12.33	3.98	56	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	7	9.07	18	8.66	1.08	47.76	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	8	18.08	18	12.14	3.76	55.45	N	3/2003	Incumbent
19-3051.00	3.A.3	On-the-Job Training	OJ	9	0	18	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	1	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	2	2.59	23	4.22	.08	46.03	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	3	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	4	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	5	4.25	23	5.51	.27	42.42	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	6	42.21	23	15.75	16.07	73.59	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	7	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	8	48.65	23	16.12	19.91	78.31	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	9	2.3	23	3.95	.06	47.59	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	10	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	11	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	2.D.1	Required Level of Education	RL	12	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	1	11.55	23	9.28	1.95	46.2	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	2	3.18	23	4.72	.14	44.05	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	3	2.3	23	3.95	.06	47.59	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	4	13.38	23	9.98	2.53	47.95	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	5	34.22	23	14.88	11.67	67.21	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	6	26.49	23	13.57	7.83	60.46	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	7	8.88	23	8.12	1.2	43.87	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	8	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	9	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	10	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.1	Related Work Experience	RW	11	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	1	12.66	23	9.71	2.29	47.25	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	2	18.06	23	11.51	4.21	52.5	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	3	30.52	23	14.31	9.78	64.05	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	4	19.42	23	11.89	4.75	53.82	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	5	18.6	23	11.66	4.42	53.03	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	6	.74	23	2.13	0	74.85	Y	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	7	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	8	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.2	On-Site or In-Plant Training	PT	9	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	1	10.07	23	8.66	1.52	44.86	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	2	12.24	23	9.55	2.16	46.86	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	3	22.13	23	12.6	5.87	56.41	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	4	22.48	23	12.68	6.02	56.74	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	5	33.09	23	14.72	11.08	66.25	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	6	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	7	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	8	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1021.00	3.A.3	On-the-Job Training	OJ	9	0	23	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	1	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	2	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	3	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	4	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	5	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	6	62.21	21	16.74	27.16	87.9	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	7	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	8	24.5	21	13.83	6.39	60.69	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	9	13.29	21	10.46	2.26	50.44	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	10	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	11	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	2.D.1	Required Level of Education	RL	12	0	21	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	1	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	2	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	3	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	4	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	5	6.12	19	7.43	.43	49.73	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	6	20.83	19	13.64	4.43	59.93	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	7	63.1	19	17.62	25.86	89.34	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	8	9.95	19	9.57	1.16	51.02	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	9	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	10	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.1	Related Work Experience	RW	11	0	19	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	1	21.96	20	13.57	5.09	59.6	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	2	48.55	20	17.41	17.99	80.23	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	3	19.09	20	12.75	4.02	57.04	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	4	.45	20	1.74	0	94.12	Y	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	5	0	20	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	6	0	20	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	7	9.96	20	9.3	1.24	49.25	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	8	0	20	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.2	On-Site or In-Plant Training	PT	9	0	20	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	1	2.68	20	4.64	.07	53.38	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	2	44.18	20	17.17	15.56	77.27	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	3	22.1	20	13.6	5.15	59.72	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	4	1.24	20	3.05	.01	69.74	Y	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	5	17.28	20	12.18	3.39	55.42	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	6	2.57	20	4.54	.06	53.96	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	7	9.96	20	9.3	1.24	49.25	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	8	0	20	0	n/a	n/a	N	3/2003	Incumbent
21-1022.00	3.A.3	On-the-Job Training	OJ	9	0	20	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	1	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	2	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	3	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	4	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	5	.95	47	1.64	.03	24.35	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	6	73.26	47	9.85	49.89	88.29	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	7	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	8	24.81	47	8.9	11.21	46.29	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	9	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	10	.99	47	1.68	.03	23.97	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	11	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	2.D.1	Required Level of Education	RL	12	0	47	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	1	3.38	49	3.21	.48	20.12	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	2	2.43	49	2.68	.26	19.49	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	3	25	49	8.72	11.57	45.93	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	4	2.69	49	2.83	.31	19.6	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	5	9.71	49	5.59	2.89	27.94	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	6	38.44	49	10.13	20.89	59.62	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	7	12.27	49	6.29	4.14	31.17	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	8	1.85	49	2.31	.15	19.6	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	9	0	49	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	10	.92	49	1.58	.03	23.06	N	3/2003	Incumbent
21-1023.00	3.A.1	Related Work Experience	RW	11	3.32	49	3.17	.47	20.06	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	1	61.44	48	10.62	39.26	79.7	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	2	15.71	48	7.17	5.9	35.66	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	3	6.43	48	4.57	1.47	24.05	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	4	4.31	48	3.7	.74	21.46	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	5	3.59	48	3.35	.53	20.7	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	6	8.53	48	5.29	2.32	26.74	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	7	0	48	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	8	0	48	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.2	On-Site or In-Plant Training	PT	9	0	48	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	1	32.92	49	9.67	16.91	54.2	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	2	36.94	49	10.02	19.79	58.17	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	3	7.61	49	4.93	1.97	25.25	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	4	7.34	49	4.84	1.86	24.9	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	5	4.73	49	3.84	.89	21.59	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	6	10.47	49	5.81	3.25	28.91	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	7	0	49	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	8	0	49	0	n/a	n/a	N	3/2003	Incumbent
21-1023.00	3.A.3	On-the-Job Training	OJ	9	0	49	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	1	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	2	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	3	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	4	10.79	20	8.32	1.94	42.45	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	5	65.65	20	14.5	33.23	88.01	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	6	23.56	20	12	7.1	55.41	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	7	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	8	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	9	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	10	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	11	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	2.D.1	Required Level of Education	RL	12	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	1	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	2	.58	20	1.75	0	76.15	Y	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	3	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	4	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	5	0	20	0	n/a	n/a	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	6	45.69	20	14.82	19.42	74.6	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	7	23.89	20	12.07	7.26	55.73	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	8	15.28	20	9.86	3.53	47.06	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	9	5.62	20	5.93	.57	38.22	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	10	7.84	20	7.06	1.09	39.7	N	3/2003	Incumbent
27-1011.00	3.A.1	Related Work Experience	RW	11	1.09	20	2.44	.01	55.64	N	3/2003	Incumbent
27-1011.00	3.A.2	On-Site or In-Plant Training	PT	1	21.97	20	11.65	6.36	53.86	N	3/2003	Incumbent
27-1011.00	3.A.2	On-Site or In-Plant Training	PT	2	7.03	20	6.67	.88	39.05	N	3/2003	Incumbent
27-1011.00	3.A.2	On-Site or In-Plant Training	PT	3	9.46	20	7.78	1.54	41.15	N	3/2003	Incumbent
27-1011.00	3.A.2	On-Site or In-Plant Training	PT	4	27.57	20	12.78	9.07	59.24	N	3/2003	Incumbent
27-1011.00	3.A.2	On-Site or In-Plant Training	PT	5	8.87	20	7.53	1.37	40.6	N	3/2003	Incumbent
